Date,Temp,EC,Turbidity
2055-03-24 00:02,85.00,0.00,1758.75
2055-03-24 00:22,85.00,0.00,1757.75
2055-03-24 00:43,85.00,0.00,1761.00
2055-03-24 01:03,85.00,0.00,1760.25
2055-03-24 01:24,85.00,0.00,1762.25
2055-03-24 01:45,85.00,0.00,1765.00
2055-03-24 02:05,85.00,0.00,1766.50
2055-03-24 02:26,85.00,0.00,1770.25
2055-03-24 02:46,85.00,0.00,1772.25
2055-03-24 03:07,85.00,0.00,1763.00
2055-03-24 03:28,85.00,0.00,1766.00
2055-03-24 03:48,-1000.00,0.00,1770.50
2055-03-24 04:09,85.00,0.00,1768.50
2055-03-24 04:29,85.00,0.00,1767.75
2055-03-24 04:50,85.00,0.00,1771.00
2055-03-24 05:11,85.00,0.00,1767.75
2055-03-24 05:31,85.00,0.00,1769.50
2055-03-24 05:52,85.00,0.00,1770.75
2055-03-24 06:12,85.00,0.00,1771.00
2055-03-24 06:33,85.00,0.00,1774.50
2055-03-24 06:54,85.00,0.00,1771.00
2055-03-24 07:14,85.00,0.00,1772.00
2055-03-24 07:35,85.00,0.00,1767.50
2055-03-24 07:55,85.00,0.00,1764.00
2055-03-24 08:16,85.00,0.00,1763.00
2055-03-24 08:36,85.00,0.00,1762.25
2055-03-24 08:57,85.00,0.00,1761.25
2055-03-24 09:18,85.00,0.00,1761.50
2055-03-24 09:38,85.00,0.00,1760.50
2055-03-24 09:59,85.00,0.00,1760.25
2055-03-24 10:19,85.00,0.00,1759.00
2055-03-24 10:40,85.00,0.00,1759.00
2055-03-24 11:00,85.00,0.00,1758.00
2055-03-24 11:21,85.00,0.00,1757.25
2055-03-24 11:41,85.00,0.00,1759.00
2055-03-24 12:02,85.00,0.00,1758.25
2055-03-24 12:23,85.00,0.00,1764.75
2055-03-24 12:43,85.00,0.00,1763.25
2055-03-24 13:04,85.00,0.00,1763.50
2055-03-24 13:24,85.00,0.00,1762.00
2055-03-24 13:45,85.00,0.00,1761.00
2055-03-24 14:05,85.00,0.00,1762.00
2055-03-24 14:26,85.00,0.00,1761.75
2055-03-24 14:46,85.00,0.00,1760.75
2055-03-24 15:07,85.00,0.00,1762.25
2055-03-24 15:28,85.00,0.00,1761.00
2055-03-24 15:48,85.00,0.00,1761.75
2055-03-24 16:09,85.00,0.00,1762.75
2055-03-24 16:29,85.00,0.00,1763.75
2055-03-24 16:50,85.00,0.00,1763.50
2055-03-24 17:10,85.00,0.00,1762.75
2055-03-24 17:31,85.00,0.00,1762.50
2055-03-24 17:51,85.00,0.00,1758.75
2055-03-24 18:12,85.00,0.00,1764.00
2055-03-24 18:32,85.00,0.00,1764.50
2055-03-24 18:53,85.00,0.00,1763.50
2055-03-24 19:14,85.00,0.00,1761.75
2055-03-24 19:34,85.00,0.00,1764.25
2055-03-24 19:55,85.00,0.00,1763.50
2055-03-24 20:15,85.00,0.00,1762.50
2055-03-24 20:36,85.00,0.00,1762.00
2055-03-24 20:56,85.00,0.00,1761.25
2055-03-24 21:17,85.00,0.00,1762.00
2055-03-24 21:37,85.00,0.00,1764.50
2055-03-24 21:58,85.00,0.00,1768.25
2055-03-24 22:19,85.00,0.00,1769.25
2055-03-24 22:39,85.00,0.00,1773.75
2055-03-24 23:00,85.00,0.00,1775.75
2055-03-24 23:20,85.00,0.00,1776.50
2055-03-24 23:41,85.00,0.00,1779.25
