Date,Temp,EC,Turbidity
2000-01-01 00:00,85.00,0.00,1887.50
2000-01-01 00:00,85.00,0.00,1887.25
2000-01-01 00:00,85.00,0.00,1889.00
2000-01-01 00:00,85.00,0.00,1888.00
2000-01-01 00:00,85.00,0.00,1888.50
2000-01-01 00:00,85.00,0.00,1883.00
2000-01-01 00:00,-1000.00,0.00,1878.75
2000-01-01 00:00,85.00,0.00,1877.75
2000-01-01 00:00,85.00,0.00,1879.25
2000-01-01 00:00,85.00,0.00,1878.25
2000-01-01 00:00,85.00,0.00,1881.50
2000-01-01 00:00,85.00,0.00,1879.50
2000-01-01 00:00,85.00,0.00,1879.25
2000-01-01 00:00,85.00,0.00,1879.75
2000-01-01 00:00,85.00,0.00,1881.75
2000-01-01 00:00,85.00,0.00,1884.50
2000-01-01 00:00,-1000.00,0.00,1887.25
2000-01-01 00:00,85.00,0.00,1890.50
2000-01-01 00:00,85.00,0.00,1891.50
2000-01-01 00:00,85.00,0.00,1893.50
2000-01-01 00:00,85.00,0.00,1894.75
2000-01-01 00:00,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1896.00
2000-01-01 00:00,85.00,0.00,1895.00
2000-01-01 00:00,85.00,0.00,1894.50
2000-01-01 00:00,85.00,0.00,1894.00
2000-01-01 00:00,85.00,0.00,1893.00
2000-01-01 00:00,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1896.25
2000-01-01 00:00,85.00,0.00,1895.00
2000-01-01 00:00,85.00,0.00,1895.00
2000-01-01 00:00,85.00,0.00,1896.00
2000-01-01 00:00,85.00,0.00,1894.75
2000-01-01 00:00,85.00,0.00,1895.25
2000-01-01 00:00,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1892.25
2000-01-01 00:00,85.00,0.00,1893.25
2000-01-01 00:00,85.00,0.00,1891.75
2000-01-01 00:00,-1000.00,0.00,1892.00
2000-01-01 00:00,85.00,0.00,1891.75
2000-01-01 00:00,85.00,0.00,1893.50
2000-01-01 00:00,85.00,0.00,1893.00
2000-01-01 00:00,85.00,0.00,1892.50
2000-01-01 00:00,85.00,0.00,1891.00
2000-01-01 00:00,85.00,0.00,1890.50
2000-01-01 00:00,-1000.00,0.00,1889.00
2000-01-01 00:00,85.00,0.00,1889.25
2000-01-01 00:00,85.00,0.00,1890.25
2000-01-01 00:00,85.00,0.00,1889.50
2000-01-01 00:00,85.00,0.00,1890.75
2000-01-01 00:00,85.00,0.00,1891.75
2000-01-01 00:00,85.00,0.00,1892.25
2000-01-01 00:01,85.00,0.00,1892.25
2000-01-01 00:00,85.00,0.00,1893.50
2000-01-01 00:00,85.00,0.00,1893.00
2000-01-01 00:00,85.00,0.00,1894.50
2000-01-01 00:00,85.00,0.00,1893.00
2000-01-01 00:00,85.00,0.00,1894.50
2000-01-01 00:01,85.00,0.00,1893.25
2000-01-01 00:00,85.00,0.00,1893.25
2000-01-01 00:00,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1883.75
2000-01-01 00:00,85.00,0.00,1880.25
2000-01-01 00:00,85.00,0.00,1891.25
2000-01-01 00:01,85.00,0.00,1892.25
2000-01-01 00:01,85.00,0.00,1891.50
2000-01-01 00:00,85.00,0.00,1889.25
2000-01-01 00:00,85.00,0.00,1891.00
2000-01-01 00:00,85.00,0.00,1893.25
2000-01-01 00:00,85.00,0.00,1893.75
2000-01-01 00:00,85.00,0.00,1892.75
2000-01-01 00:01,85.00,0.00,1893.50
2000-01-01 00:01,85.00,0.00,1894.25
2000-01-01 00:00,85.00,0.00,1892.50
2000-01-01 00:00,85.00,0.00,1892.25
2000-01-01 00:00,85.00,0.00,1892.00
2000-01-01 00:00,85.00,0.00,1894.75
2000-01-01 00:00,85.00,0.00,1893.50
2000-01-01 00:01,85.00,0.00,1893.50
2000-01-01 00:00,85.00,0.00,1894.50
2000-01-01 00:00,85.00,0.00,1893.50
2000-01-01 00:00,-1000.00,0.00,1894.75
2000-01-01 00:00,85.00,0.00,1898.00
2000-01-01 00:00,85.00,0.00,1897.00
2000-01-01 00:00,85.00,0.00,1896.50
2000-01-01 00:00,85.00,0.00,1900.25
2000-01-01 00:00,85.00,0.00,1898.25
2000-01-01 00:00,85.00,0.00,1895.50
2000-01-01 00:00,85.00,0.00,1898.25
2000-01-01 00:00,85.00,0.00,1900.75
2000-01-01 00:00,85.00,0.00,1902.75
2000-01-01 00:00,-1000.00,0.00,1906.50
2000-01-01 00:00,85.00,0.00,1907.00
2000-01-01 00:00,-1000.00,0.00,1909.25
2000-01-01 00:00,85.00,0.00,1911.50
2000-01-01 00:00,85.00,0.00,1911.25
2000-01-01 00:00,85.00,0.00,1911.25
2000-01-01 00:00,85.00,0.00,1911.75
2000-01-01 00:00,85.00,0.00,1913.50
2000-01-01 00:00,85.00,0.00,1911.50
2000-01-01 00:00,85.00,0.00,1909.25
2000-01-01 00:00,85.00,0.00,1908.25
2000-01-01 00:00,85.00,0.00,1909.50
2000-01-01 00:01,85.00,0.00,1908.50
2000-01-01 00:00,85.00,0.00,1908.75
2000-01-01 00:00,85.00,0.00,1905.50
2000-01-01 00:00,85.00,0.00,1906.75
2000-01-01 00:00,85.00,0.00,1905.25
2000-01-01 00:00,85.00,0.00,1906.00
2000-01-01 00:00,85.00,0.00,1905.75
2000-01-01 00:01,85.00,0.00,1904.25
2000-01-01 00:01,85.00,0.00,1904.50
2000-01-01 00:01,85.00,0.00,1904.50
2000-01-01 00:01,85.00,0.00,1903.00
2000-01-01 00:01,85.00,0.00,1902.75
2000-01-01 00:02,85.00,0.00,1902.00
2000-01-01 00:02,85.00,0.00,1900.25
2000-01-01 00:02,85.00,0.00,1902.50
2000-01-01 00:00,85.00,0.00,1901.50
2000-01-01 00:00,85.00,0.00,1901.25
2000-01-01 00:00,85.00,0.00,1899.25
2000-01-01 00:00,85.00,0.00,1901.50
2000-01-01 00:00,85.00,0.00,1902.50
2000-01-01 00:00,85.00,0.00,1902.25
2000-01-01 00:01,85.00,0.00,1901.00
2000-01-01 00:01,85.00,0.00,1899.75
2000-01-01 00:01,85.00,0.00,1901.00
2000-01-01 00:01,85.00,0.00,1900.50
2000-01-01 00:01,85.00,0.00,1900.50
2000-01-01 00:02,85.00,0.00,1903.25
2000-01-01 00:02,85.00,0.00,1900.75
2000-01-01 00:02,85.00,0.00,1901.00
2000-01-01 00:02,85.00,0.00,1897.50
2000-01-01 00:02,85.00,0.00,1900.25
2000-01-01 00:03,85.00,0.00,1895.50
2000-01-01 00:03,85.00,0.00,1899.50
2000-01-01 00:03,85.00,0.00,1899.50
2000-01-01 00:03,-1000.00,0.00,1900.50
2000-01-01 00:03,85.00,0.00,1901.25
2000-01-01 00:04,85.00,0.00,1899.25
2000-01-01 00:04,85.00,0.00,1899.50
2000-01-01 00:04,85.00,0.00,1899.50
2000-01-01 00:04,85.00,0.00,1899.50
2000-01-01 00:00,85.00,0.00,1903.75
2000-01-01 00:00,85.00,0.00,1904.50
2000-01-01 00:00,85.00,0.00,1901.75
2000-01-01 00:00,85.00,0.00,1900.25
2000-01-01 00:00,85.00,0.00,1903.50
2000-01-01 00:00,85.00,0.00,1902.50
2000-01-01 00:01,85.00,0.00,1904.25
2000-01-01 00:01,85.00,0.00,1903.25
2000-01-01 00:01,85.00,0.00,1907.00
2000-01-01 00:01,85.00,0.00,1907.50
2000-01-01 00:01,85.00,0.00,1910.75
2000-01-01 00:00,85.00,0.00,1910.75
2000-01-01 00:00,85.00,0.00,1913.25
2000-01-01 00:00,85.00,0.00,1915.50
2000-01-01 00:00,85.00,0.00,1916.50
2000-01-01 00:00,85.00,0.00,1916.00
2000-01-01 00:00,85.00,0.00,1915.00
2000-01-01 00:01,85.00,0.00,1914.75
2000-01-01 00:00,85.00,0.00,1917.25
2000-01-01 00:00,-1000.00,0.00,1920.50
2000-01-01 00:00,85.00,0.00,1921.75
2000-01-01 00:00,85.00,0.00,1922.75
2000-01-01 00:00,85.00,0.00,1920.75
2000-01-01 00:00,85.00,0.00,1922.25
2000-01-01 00:01,85.00,0.00,1920.50
2000-01-01 00:00,85.00,0.00,1922.75
2000-01-01 00:00,85.00,0.00,1922.50
2000-01-01 00:00,85.00,0.00,1924.25
2000-01-01 00:00,85.00,0.00,1924.75
