Date,Temp,EC,Turbidity
2055-03-26 00:03,85.00,0.00,1814.25
2055-03-26 00:24,-1000.00,0.00,1817.00
2055-03-26 00:44,85.00,0.00,1820.25
2055-03-26 01:05,85.00,0.00,1821.25
2055-03-26 01:26,85.00,0.00,1825.50
2055-03-26 01:46,85.00,0.00,1827.50
2055-03-26 02:07,85.00,0.00,1830.00
2055-03-26 02:28,85.00,0.00,1832.00
2055-03-26 02:48,85.00,0.00,1834.75
2055-03-26 03:09,85.00,0.00,1836.75
2055-03-26 03:09,85.00,0.00,1748.50
2055-03-26 03:30,85.00,0.00,1846.00
2055-03-26 03:30,85.00,0.00,1756.50
2055-03-26 03:51,85.00,0.00,1851.00
2055-03-26 04:12,85.00,0.00,1847.75
2055-03-26 04:32,85.00,0.00,1849.50
2055-03-26 04:53,85.00,0.00,1847.75
2055-03-26 05:14,85.00,0.00,1847.50
2055-03-26 05:34,85.00,0.00,1849.00
2055-03-26 05:55,85.00,0.00,1841.50
2055-03-26 06:15,85.00,0.00,1840.25
2055-03-26 06:36,85.00,0.00,1840.75
2055-03-26 06:57,85.00,0.00,1840.50
2055-03-26 07:17,85.00,0.00,1839.75
2055-03-26 07:38,85.00,0.00,1838.00
2055-03-26 07:58,85.00,0.00,1840.75
2055-03-26 08:19,85.00,0.00,1839.00
2055-03-26 08:39,85.00,0.00,1838.75
2055-03-26 09:00,85.00,0.00,1837.25
2055-03-26 09:21,85.00,0.00,1838.25
2055-03-26 09:41,85.00,0.00,1838.25
2055-03-26 10:02,85.00,0.00,1836.75
2055-03-26 10:22,85.00,0.00,1838.25
2055-03-26 10:43,85.00,0.00,1838.00
2055-03-26 11:03,85.00,0.00,1838.25
2055-03-26 11:24,85.00,0.00,1836.75
2055-03-26 11:44,85.00,0.00,1836.25
2055-03-26 12:05,85.00,0.00,1835.50
2055-03-26 12:26,85.00,0.00,1834.75
2055-03-26 12:46,85.00,0.00,1829.75
2055-03-26 13:07,-1000.00,0.00,1832.50
2055-03-26 13:27,85.00,0.00,1834.25
2055-03-26 13:48,85.00,0.00,1833.75
2055-03-26 14:08,85.00,0.00,1831.50
2055-03-26 14:29,85.00,0.00,1832.50
2055-03-26 14:49,85.00,0.00,1831.25
2055-03-26 15:10,85.00,0.00,1831.50
2055-03-26 15:30,85.00,0.00,1830.50
2055-03-26 15:51,85.00,0.00,1829.75
2055-03-26 16:11,85.00,0.00,1828.25
2055-03-26 16:32,85.00,0.00,1823.25
2055-03-26 16:52,85.00,0.00,1826.25
2055-03-26 17:13,85.00,0.00,1826.75
2055-03-26 17:33,85.00,0.00,1825.50
2055-03-26 17:54,85.00,0.00,1823.25
2055-03-26 18:14,85.00,0.00,1827.25
2055-03-26 18:35,85.00,0.00,1827.00
2055-03-26 18:55,85.00,0.00,1825.00
2055-03-26 19:16,85.00,0.00,1825.25
2055-03-26 19:36,85.00,0.00,1822.50
2055-03-26 19:57,85.00,0.00,1824.00
2055-03-26 20:17,85.00,0.00,1820.25
2055-03-26 20:38,85.00,0.00,1824.50
2055-03-26 20:59,85.00,0.00,1827.00
2055-03-26 21:19,85.00,0.00,1828.00
2055-03-26 21:40,85.00,0.00,1827.50
2055-03-26 22:00,85.00,0.00,1833.75
2055-03-26 22:21,85.00,0.00,1833.00
2055-03-26 22:41,85.00,0.00,1836.25
2055-03-26 23:02,85.00,0.00,1837.00
2055-03-26 23:22,85.00,0.00,1840.75
2055-03-26 23:43,85.00,0.00,1841.25
