Date,Temp,EC,Turbidity
2055-03-21 00:09,85.00,0.00,1796.00
2055-03-21 00:30,85.00,0.00,1798.00
2055-03-21 00:51,85.00,0.00,1802.00
2055-03-21 01:11,85.00,0.00,1803.75
2055-03-21 01:32,85.00,0.00,1807.00
2055-03-21 01:52,85.00,0.00,1811.00
2055-03-21 02:13,85.00,0.00,1812.00
2055-03-21 02:33,85.00,0.00,1817.50
2055-03-21 02:54,85.00,0.00,1820.25
2055-03-21 03:15,85.00,0.00,1822.50
2055-03-21 03:35,85.00,0.00,1826.25
2055-03-21 03:56,85.00,0.00,1826.50
2055-03-21 04:16,85.00,0.00,1828.25
2055-03-21 04:37,85.00,0.00,1828.50
2055-03-21 04:57,85.00,0.00,1828.00
2055-03-21 05:18,85.00,0.00,1828.25
2055-03-21 05:38,85.00,0.00,1827.25
2055-03-21 05:59,85.00,0.00,1827.00
2055-03-21 06:20,85.00,0.00,1824.75
2055-03-21 06:40,-1000.00,0.00,1823.75
2055-03-21 07:01,-1000.00,0.00,1821.50
2055-03-21 07:21,85.00,0.00,1819.25
2055-03-21 07:42,85.00,0.00,1817.50
2055-03-21 08:02,85.00,0.00,1815.25
2055-03-21 08:23,85.00,0.00,1813.75
2055-03-21 08:43,85.00,0.00,1814.00
2055-03-21 09:04,85.00,0.00,1811.75
2055-03-21 09:24,85.00,0.00,1810.25
2055-03-21 09:45,85.00,0.00,1808.25
2055-03-21 10:05,85.00,0.00,1806.50
2055-03-21 10:26,85.00,0.00,1804.75
2055-03-21 10:46,85.00,0.00,1805.25
2055-03-21 11:07,85.00,0.00,1803.00
2055-03-21 11:27,85.00,0.00,1801.25
2055-03-21 11:48,85.00,0.00,1801.25
2055-03-21 12:08,85.00,0.00,1799.75
2055-03-21 12:29,85.00,0.00,1798.00
2055-03-21 12:49,85.00,0.00,1799.50
2055-03-21 13:10,85.00,0.00,1797.50
2055-03-21 13:30,-1000.00,0.00,1797.50
2055-03-21 13:51,85.00,0.00,1796.00
2055-03-21 14:11,85.00,0.00,1794.75
2055-03-21 14:32,85.00,0.00,1794.25
2055-03-21 14:52,85.00,0.00,1792.50
2055-03-21 15:13,85.00,0.00,1791.75
2055-03-21 15:33,85.00,0.00,1791.00
2055-03-21 15:54,85.00,0.00,1789.50
2055-03-21 16:14,85.00,0.00,1790.00
2055-03-21 16:35,85.00,0.00,1788.25
2055-03-21 16:55,-1000.00,0.00,1786.75
2055-03-21 17:16,85.00,0.00,1786.25
2055-03-21 17:36,85.00,0.00,1784.75
2055-03-21 17:57,85.00,0.00,1785.50
2055-03-21 18:17,85.00,0.00,1784.00
2055-03-21 18:38,85.00,0.00,1784.00
2055-03-21 18:58,85.00,0.00,1782.75
2055-03-21 19:19,85.00,0.00,1782.50
2055-03-21 19:39,85.00,0.00,1782.50
2055-03-21 20:00,85.00,0.00,1782.00
2055-03-21 20:20,85.00,0.00,1780.25
2055-03-21 20:41,85.00,0.00,1779.75
2055-03-21 21:01,85.00,0.00,1779.25
2055-03-21 21:22,85.00,0.00,1780.25
2055-03-21 21:42,85.00,0.00,1781.00
2055-03-21 22:03,85.00,0.00,1782.00
2055-03-21 22:23,85.00,0.00,1783.25
2055-03-21 22:44,-1000.00,0.00,1784.00
2055-03-21 23:05,85.00,0.00,1785.25
2055-03-21 23:25,85.00,0.00,1785.75
2055-03-21 23:46,85.00,0.00,1788.25
