Date,Temp,EC,Turbidity
2055-03-22 00:06,85.00,0.00,1790.25
2055-03-22 00:27,85.00,0.00,1793.50
2055-03-22 00:47,85.00,0.00,1796.75
2055-03-22 01:08,85.00,0.00,1796.75
2055-03-22 01:28,-1000.00,0.00,1799.25
2055-03-22 01:49,85.00,0.00,1801.00
2055-03-22 02:10,85.00,0.00,1802.75
2055-03-22 02:30,-1000.00,0.00,1803.25
2055-03-22 02:51,85.00,0.00,1803.00
2055-03-22 03:11,85.00,0.00,1806.00
2055-03-22 03:32,85.00,0.00,1806.75
2055-03-22 03:52,85.00,0.00,1808.00
2055-03-22 04:13,85.00,0.00,1809.25
2055-03-22 04:33,85.00,0.00,1809.00
2055-03-22 04:54,85.00,0.00,1806.75
2055-03-22 05:15,85.00,0.00,1808.25
2055-03-22 05:35,85.00,0.00,1807.50
2055-03-22 05:56,85.00,0.00,1806.75
2055-03-22 06:16,85.00,0.00,1807.00
2055-03-22 06:37,85.00,0.00,1807.00
2055-03-22 06:57,85.00,0.00,1806.50
2055-03-22 07:18,85.00,0.00,1805.75
2055-03-22 07:38,85.00,0.00,1802.75
2055-03-22 07:59,85.00,0.00,1802.50
2055-03-22 08:19,85.00,0.00,1801.50
2055-03-22 08:40,85.00,0.00,1802.75
2055-03-22 09:00,85.00,0.00,1799.50
2055-03-22 09:21,85.00,0.00,1798.75
2055-03-22 09:41,-1000.00,0.00,1798.75
2055-03-22 10:02,85.00,0.00,1796.50
2055-03-22 10:22,85.00,0.00,1795.25
2055-03-22 10:43,85.00,0.00,1795.00
2055-03-22 11:04,85.00,0.00,1794.25
2055-03-22 11:24,85.00,0.00,1794.25
2055-03-22 11:45,85.00,0.00,1792.00
2055-03-22 12:05,85.00,0.00,1792.50
2055-03-22 12:26,85.00,0.00,1791.50
2055-03-22 12:46,85.00,0.00,1791.00
2055-03-22 13:07,85.00,0.00,1789.25
2055-03-22 13:27,85.00,0.00,1791.25
2055-03-22 13:48,85.00,0.00,1788.00
2055-03-22 14:08,85.00,0.00,1788.00
2055-03-22 14:29,85.00,0.00,1787.50
2055-03-22 14:49,85.00,0.00,1787.25
2055-03-22 15:10,85.00,0.00,1786.00
2055-03-22 15:30,85.00,0.00,1787.25
2055-03-22 15:51,-1000.00,0.00,1785.00
2055-03-22 16:11,85.00,0.00,1785.00
2055-03-22 16:32,85.00,0.00,1784.25
2055-03-22 16:52,-1000.00,0.00,1785.25
2055-03-22 17:13,85.00,0.00,1785.50
2055-03-22 17:33,-1000.00,0.00,1784.50
2055-03-22 17:54,85.00,0.00,1785.00
2055-03-22 18:14,85.00,0.00,1784.50
2055-03-22 18:35,85.00,0.00,1782.00
2055-03-22 18:55,85.00,0.00,1781.25
2055-03-22 19:16,85.00,0.00,1781.25
2055-03-22 19:36,85.00,0.00,1780.25
2055-03-22 19:57,85.00,0.00,1779.25
2055-03-22 20:17,85.00,0.00,1778.00
2055-03-22 20:38,85.00,0.00,1778.25
2055-03-22 20:58,85.00,0.00,1777.25
2055-03-22 21:19,85.00,0.00,1777.75
2055-03-22 21:40,85.00,0.00,1778.00
2055-03-22 22:00,85.00,0.00,1778.75
2055-03-22 22:21,85.00,0.00,1779.00
2055-03-22 22:41,85.00,0.00,1776.50
2055-03-22 23:02,85.00,0.00,1778.75
2055-03-22 23:22,-1000.00,0.00,1779.00
2055-03-22 23:43,85.00,0.00,1783.00
