Date,Temp,EC,Turbidity
2055-03-20 00:12,85.00,0.00,1791.00
2055-03-20 00:33,85.00,0.00,1792.50
2055-03-20 00:53,85.00,0.00,1795.25
2055-03-20 01:14,85.00,0.00,1797.75
2055-03-20 01:34,-1000.00,0.00,1801.25
2055-03-20 01:55,85.00,0.00,1804.50
2055-03-20 02:15,-1000.00,0.00,1805.50
2055-03-20 02:36,85.00,0.00,1807.00
2055-03-20 02:57,85.00,0.00,1808.75
2055-03-20 03:17,85.00,0.00,1811.50
2055-03-20 03:38,85.00,0.00,1812.25
2055-03-20 03:58,85.00,0.00,1815.00
2055-03-20 04:19,85.00,0.00,1815.00
2055-03-20 04:40,85.00,0.00,1817.25
2055-03-20 05:00,-1000.00,0.00,1818.25
2055-03-20 05:21,85.00,0.00,1819.00
2055-03-20 05:41,85.00,0.00,1821.00
2055-03-20 06:02,85.00,0.00,1822.25
2055-03-20 06:22,85.00,0.00,1820.25
2055-03-20 06:43,85.00,0.00,1820.25
2055-03-20 07:03,85.00,0.00,1819.50
2055-03-20 07:24,85.00,0.00,1817.75
2055-03-20 07:45,85.00,0.00,1812.50
2055-03-20 08:05,85.00,0.00,1811.25
2055-03-20 08:26,85.00,0.00,1809.25
2055-03-20 08:46,85.00,0.00,1808.00
2055-03-20 09:07,85.00,0.00,1806.25
2055-03-20 09:27,85.00,0.00,1805.00
2055-03-20 09:48,85.00,0.00,1805.50
2055-03-20 10:08,85.00,0.00,1803.50
2055-03-20 10:29,85.00,0.00,1803.50
2055-03-20 10:49,85.00,0.00,1801.50
2055-03-20 11:10,85.00,0.00,1799.75
2055-03-20 11:30,85.00,0.00,1798.50
2055-03-20 11:51,85.00,0.00,1797.00
2055-03-20 12:11,85.00,0.00,1797.25
2055-03-20 12:32,85.00,0.00,1797.00
2055-03-20 12:52,85.00,0.00,1793.25
2055-03-20 13:13,85.00,0.00,1794.75
2055-03-20 13:33,85.00,0.00,1792.75
2055-03-20 13:54,85.00,0.00,1792.25
2055-03-20 14:14,85.00,0.00,1790.00
2055-03-20 14:35,85.00,0.00,1790.00
2055-03-20 14:55,85.00,0.00,1787.75
2055-03-20 15:16,85.00,0.00,1787.25
2055-03-20 15:36,85.00,0.00,1786.75
2055-03-20 15:57,85.00,0.00,1788.00
2055-03-20 16:17,85.00,0.00,1787.00
2055-03-20 16:38,85.00,0.00,1787.00
2055-03-20 16:58,85.00,0.00,1784.75
2055-03-20 17:19,85.00,0.00,1784.75
2055-03-20 17:39,85.00,0.00,1786.50
2055-03-20 18:00,85.00,0.00,1787.50
2055-03-20 18:20,85.00,0.00,1786.50
2055-03-20 18:41,85.00,0.00,1786.75
2055-03-20 19:01,85.00,0.00,1786.75
2055-03-20 19:22,85.00,0.00,1787.00
2055-03-20 19:42,85.00,0.00,1787.25
2055-03-20 20:03,85.00,0.00,1787.50
2055-03-20 20:23,85.00,0.00,1785.75
2055-03-20 20:44,85.00,0.00,1786.25
2055-03-20 21:04,85.00,0.00,1787.00
2055-03-20 21:25,85.00,0.00,1787.00
2055-03-20 21:46,85.00,0.00,1787.50
2055-03-20 22:06,85.00,0.00,1788.50
2055-03-20 22:27,85.00,0.00,1790.25
2055-03-20 22:47,85.00,0.00,1791.75
2055-03-20 23:08,85.00,0.00,1791.50
2055-03-20 23:28,85.00,0.00,1793.75
2055-03-20 23:49,85.00,0.00,1796.00
