Date,Temp,EC,Turbidity
2055-02-25 00:09,14.56,0.00,2125.00
2055-02-25 00:29,14.50,0.00,2128.25
2055-02-25 00:50,14.44,0.00,2128.50
2055-02-25 01:10,14.62,0.00,2126.00
2055-02-25 01:31,14.50,0.00,2126.75
2055-02-25 01:51,14.56,0.00,2128.25
2055-02-25 02:12,14.69,0.00,2130.75
2055-02-25 02:32,14.75,0.00,2132.00
2055-02-25 02:53,14.75,0.00,2132.00
2055-02-25 03:13,14.81,0.00,2132.00
2055-02-25 03:34,14.88,0.00,2130.25
2055-02-25 03:54,14.81,0.00,2129.00
2055-02-25 04:15,14.94,0.00,2130.25
2055-02-25 04:35,14.94,0.00,2128.50
2055-02-25 04:56,14.88,0.00,2125.75
2055-02-25 05:16,15.00,0.00,2123.25
2055-02-25 05:37,15.06,0.00,2121.00
2055-02-25 05:57,15.06,0.00,2121.25
2055-02-25 06:18,15.00,0.00,2117.25
2055-02-25 06:38,15.00,0.00,2116.25
2055-02-25 06:59,15.00,0.00,2116.00
2055-02-25 07:19,14.94,0.00,2113.75
2055-02-25 07:40,14.75,0.00,2099.50
2055-02-25 08:00,14.75,0.00,2099.50
2055-02-25 08:21,14.94,0.00,2104.75
2055-02-25 08:41,14.94,0.00,2105.50
2055-02-25 09:02,14.94,0.00,2095.50
2055-02-25 09:22,15.00,0.00,2093.50
2055-02-25 09:42,14.75,0.00,2090.00
2055-02-25 10:03,14.81,0.00,2087.00
2055-02-25 10:23,14.88,0.00,2084.00
2055-02-25 10:44,14.94,0.00,2081.50
2055-02-25 11:04,14.94,0.00,2078.50
2055-02-25 11:25,14.81,0.00,2076.50
2055-02-25 11:45,14.88,0.00,2076.25
2055-02-25 12:06,14.94,0.00,2073.75
2055-02-25 12:26,15.00,0.00,2070.00
2055-02-25 12:47,14.75,0.00,2066.00
2055-02-25 13:07,14.81,0.00,2064.75
2055-02-25 13:28,14.94,0.00,2063.50
2055-02-25 13:48,14.94,0.00,2063.50
2055-02-25 14:09,14.94,0.00,2063.25
2055-02-25 14:29,14.94,0.00,2061.50
2055-02-25 14:50,14.81,0.00,2060.25
2055-02-25 15:10,14.88,0.00,2061.00
2055-02-25 15:31,14.94,0.00,2059.75
2055-02-25 15:51,15.00,0.00,2057.00
2055-02-25 16:11,14.88,0.00,2058.50
2055-02-25 16:32,14.94,0.00,2059.00
2055-02-25 16:52,14.94,0.00,2059.25
2055-02-25 17:13,14.94,0.00,2060.00
2055-02-25 17:33,14.75,0.00,2061.25
2055-02-25 17:54,14.94,0.00,2060.25
2055-02-25 18:14,14.88,0.00,2059.75
2055-02-25 18:35,14.94,0.00,2059.25
2055-02-25 18:55,15.00,0.00,2072.50
2055-02-25 19:16,15.00,0.00,2060.25
2055-02-25 19:36,14.88,0.00,2053.00
2055-02-25 19:57,15.06,0.00,2050.75
2055-02-25 20:17,15.06,0.00,2046.25
2055-02-25 20:38,14.88,0.00,2040.50
2055-02-25 20:58,15.00,0.00,2032.25
2055-02-25 21:19,14.94,0.00,2030.00
2055-02-25 21:39,14.94,0.00,2031.00
2055-02-25 22:00,15.12,0.00,2042.00
2055-02-25 22:20,15.12,0.00,2036.50
2055-02-25 22:41,15.19,0.00,2039.25
2055-02-25 23:01,15.19,0.00,2041.75
2055-02-25 23:22,15.31,0.00,2052.00
2055-02-25 23:42,15.25,0.00,2045.75
