Date,Temp,EC,Turbidity
2055-02-17 00:19,16.25,0.00,2743.50
2055-02-17 00:39,16.38,0.00,2757.00
2055-02-17 01:00,16.38,0.00,2757.00
2055-02-17 01:20,16.25,0.00,2745.00
2055-02-17 01:41,95.12,0.00,2757.25
2055-02-17 02:01,16.38,0.00,2726.00
2055-02-17 02:22,16.19,0.00,2748.00
2055-02-17 02:42,2127.12,0.00,2746.50
2055-02-17 03:03,16.12,0.00,2730.50
2055-02-17 03:23,16.25,0.00,2690.50
2055-02-17 03:44,16.12,0.00,2739.00
2055-02-17 04:04,16.06,0.00,2619.50
2055-02-17 04:25,16.00,0.00,2677.00
2055-02-17 04:45,15.81,0.00,2553.25
2055-02-17 05:06,15.88,0.00,2481.50
2055-02-17 05:26,95.12,0.00,2498.25
2055-02-17 05:47,2143.12,0.00,2484.75
2055-02-17 06:07,95.12,0.00,2487.75
2055-02-17 06:27,15.69,0.00,2515.75
2055-02-17 06:48,95.12,0.00,2527.75
2055-02-17 07:08,95.12,0.00,2530.75
2055-02-17 07:29,15.56,0.00,2578.25
2055-02-17 07:49,15.44,0.00,2568.75
2055-02-17 08:10,15.56,0.00,2540.75
2055-02-17 08:30,15.50,0.00,2532.25
2055-02-17 08:51,15.50,0.00,2611.50
2055-02-17 09:11,95.12,0.00,2659.75
2055-02-17 09:32,15.31,0.00,2648.25
2055-02-17 09:52,15.31,0.00,2659.75
2055-02-17 10:12,15.19,0.00,2677.25
2055-02-17 10:33,15.31,0.00,2639.00
2055-02-17 10:53,15.12,0.00,2718.00
2055-02-17 11:14,95.12,0.00,2701.00
2055-02-17 11:34,15.00,0.00,2681.25
2055-02-17 11:55,14.94,0.00,2719.50
2055-02-17 12:15,15.00,0.00,2725.00
2055-02-17 12:36,14.88,0.00,2730.25
2055-02-17 12:56,15.06,0.00,2704.75
2055-02-17 13:17,14.94,0.00,2732.00
2055-02-17 13:37,14.88,0.00,2695.75
2055-02-17 13:58,95.12,0.00,2692.50
2055-02-17 14:18,14.75,0.00,2653.75
2055-02-17 14:38,14.69,0.00,2648.75
2055-02-17 14:59,14.62,0.00,2656.75
2055-02-17 15:19,14.62,0.00,2656.75
2055-02-17 15:40,14.56,0.00,2601.50
2055-02-17 16:00,14.44,0.00,2523.50
2055-02-17 16:21,14.50,0.00,2629.75
2055-02-17 16:41,14.38,0.00,2632.75
2055-02-17 17:02,14.38,0.00,2598.00
2055-02-17 17:22,14.31,0.00,2562.25
2055-02-17 17:42,14.12,0.00,2529.50
2055-02-17 18:03,14.25,0.00,2542.00
2055-02-17 18:23,14.00,0.00,2455.00
2055-02-17 18:44,14.06,0.00,2593.50
2055-02-17 19:04,13.88,0.00,2624.00
2055-02-17 19:25,13.88,0.00,2577.50
2055-02-17 19:45,14.00,0.00,2664.50
2055-02-17 20:06,13.94,0.00,2593.50
2055-02-17 20:26,13.88,0.00,2562.50
2055-02-17 20:47,13.88,0.00,2534.75
2055-02-17 21:07,13.88,0.00,2559.00
2055-02-17 21:27,13.69,0.00,2569.25
2055-02-17 21:48,13.69,0.00,2505.00
2055-02-17 22:08,13.44,0.00,2446.00
2055-02-17 22:29,13.62,0.00,2422.00
2055-02-17 22:49,13.69,0.00,2459.00
2055-02-17 23:10,13.62,0.00,2458.25
2055-02-17 23:30,13.62,0.00,2414.50
2055-02-17 23:51,13.56,0.00,2434.75
