Date,Temp,EC,Turbidity
2055-02-24 00:16,15.12,0.00,2187.25
2055-02-24 00:36,15.06,0.00,2191.75
2055-02-24 00:57,15.06,0.00,2193.25
2055-02-24 01:17,15.06,0.00,2192.75
2055-02-24 01:38,15.12,0.00,2191.50
2055-02-24 01:58,15.00,0.00,2190.50
2055-02-24 02:19,15.06,0.00,2196.00
2055-02-24 02:39,15.19,0.00,2191.50
2055-02-24 03:00,15.12,0.00,2187.75
2055-02-24 03:20,15.12,0.00,2187.50
2055-02-24 03:41,15.38,0.00,2181.50
2055-02-24 04:01,15.31,0.00,2178.50
2055-02-24 04:22,15.31,0.00,2172.25
2055-02-24 04:42,15.19,0.00,2168.00
2055-02-24 05:03,15.31,0.00,2160.25
2055-02-24 05:23,15.31,0.00,2154.25
2055-02-24 05:44,15.31,0.00,2150.75
2055-02-24 06:04,15.25,0.00,2146.25
2055-02-24 06:24,15.31,0.00,2143.75
2055-02-24 06:45,15.31,0.00,2139.50
2055-02-24 07:05,15.19,0.00,2134.00
2055-02-24 07:26,15.25,0.00,2133.75
2055-02-24 07:46,15.06,0.00,2130.25
2055-02-24 08:07,15.00,0.00,2129.25
2055-02-24 08:27,14.94,0.00,2129.75
2055-02-24 08:48,14.88,0.00,2128.00
2055-02-24 09:08,14.88,0.00,2127.50
2055-02-24 09:29,14.81,0.00,2125.50
2055-02-24 09:49,14.81,0.00,2125.75
2055-02-24 10:10,14.75,0.00,2123.00
2055-02-24 10:30,14.69,0.00,2123.25
2055-02-24 10:51,14.62,0.00,2123.50
2055-02-24 11:11,14.50,0.00,2128.50
2055-02-24 11:32,14.56,0.00,2125.50
2055-02-24 11:52,14.56,0.00,2128.00
2055-02-24 12:12,14.44,0.00,2125.25
2055-02-24 12:33,14.56,0.00,2125.50
2055-02-24 12:53,14.50,0.00,2124.50
2055-02-24 13:14,14.50,0.00,2123.25
2055-02-24 13:34,14.44,0.00,2124.50
2055-02-24 13:55,14.38,0.00,2123.25
2055-02-24 14:15,14.44,0.00,2123.00
2055-02-24 14:36,14.31,0.00,2120.75
2055-02-24 14:56,14.44,0.00,2122.25
2055-02-24 15:17,14.38,0.00,2125.50
2055-02-24 15:37,14.44,0.00,2125.00
2055-02-24 15:58,14.44,0.00,2126.75
2055-02-24 16:18,14.44,0.00,2123.00
2055-02-24 16:39,14.25,0.00,2122.00
2055-02-24 16:59,14.38,0.00,2121.75
2055-02-24 17:20,14.44,0.00,2120.75
2055-02-24 17:40,14.25,0.00,2119.25
2055-02-24 18:00,14.44,0.00,2119.00
2055-02-24 18:21,14.31,0.00,2120.75
2055-02-24 18:41,14.38,0.00,2121.00
2055-02-24 19:02,14.38,0.00,2121.25
2055-02-24 19:22,14.50,0.00,2119.50
2055-02-24 19:43,14.38,0.00,2119.75
2055-02-24 20:03,14.44,0.00,2120.00
2055-02-24 20:24,14.25,0.00,2120.00
2055-02-24 20:44,14.31,0.00,2117.00
2055-02-24 21:05,14.25,0.00,2111.75
2055-02-24 21:25,14.50,0.00,2106.00
2055-02-24 21:46,14.38,0.00,2106.75
2055-02-24 22:06,14.44,0.00,2111.00
2055-02-24 22:27,14.25,0.00,2113.00
2055-02-24 22:47,14.44,0.00,2117.25
2055-02-24 23:08,14.31,0.00,2118.00
2055-02-24 23:28,14.50,0.00,2118.75
2055-02-24 23:48,14.31,0.00,2120.25
