Date,Temp,EC,Turbidity
2055-03-16 00:04,-1000.00,0.00,1983.50
2055-03-16 00:24,-1000.00,0.00,1984.25
2055-03-16 00:45,-1000.00,0.00,1989.50
2055-03-16 01:05,-1000.00,0.00,1991.75
2055-03-16 01:26,-1000.00,0.00,1993.25
2055-03-16 01:46,-1000.00,0.00,1991.50
2055-03-16 02:07,-1000.00,0.00,1992.25
2055-03-16 02:27,-1000.00,0.00,2006.00
2055-03-16 02:48,-1000.00,0.00,2016.75
2055-03-16 03:08,-1000.00,0.00,2018.25
2055-03-16 03:29,-1000.00,0.00,2021.25
2055-03-16 03:49,-1000.00,0.00,2024.75
2055-03-16 04:10,-1000.00,0.00,2021.00
2055-03-16 04:30,-1000.00,0.00,2018.00
2055-03-16 04:51,-1000.00,0.00,2016.75
2055-03-16 05:11,-1000.00,0.00,2015.25
2055-03-16 05:32,-1000.00,0.00,2005.75
2055-03-16 05:52,-1000.00,0.00,1865.00
2055-03-16 06:13,-1000.00,0.00,1921.00
2055-03-16 06:33,-1000.00,0.00,1990.00
2055-03-16 06:54,-1000.00,0.00,1998.50
2055-03-16 07:14,-1000.00,0.00,1997.75
2055-03-16 07:35,-1000.00,0.00,1988.00
2055-03-16 07:55,-1000.00,0.00,1986.75
2055-03-16 08:16,-1000.00,0.00,1988.00
2055-03-16 08:36,-1000.00,0.00,1985.75
2055-03-16 08:57,-1000.00,0.00,1987.25
2055-03-16 09:17,-1000.00,0.00,1987.50
2055-03-16 09:38,-1000.00,0.00,1986.00
2055-03-16 09:58,-1000.00,0.00,1989.00
2055-03-16 10:19,-1000.00,0.00,1988.00
2055-03-16 10:39,-1000.00,0.00,1986.50
2055-03-16 11:00,-1000.00,0.00,1986.75
2055-03-16 11:20,-1000.00,0.00,1986.75
2055-03-16 11:41,-1000.00,0.00,1985.25
2055-03-16 12:01,-1000.00,0.00,1986.75
2055-03-16 12:22,-1000.00,0.00,1984.75
2055-03-16 12:42,-1000.00,0.00,1985.75
2055-03-16 13:03,-1000.00,0.00,1983.50
2055-03-16 13:23,-1000.00,0.00,1983.00
2055-03-16 13:43,-1000.00,0.00,1982.00
2055-03-16 14:04,-1000.00,0.00,1981.50
2055-03-16 14:24,-1000.00,0.00,1979.25
2055-03-16 14:45,-1000.00,0.00,1979.00
2055-03-16 15:05,-1000.00,0.00,1980.25
2055-03-16 15:26,-1000.00,0.00,1978.75
2055-03-16 15:46,-1000.00,0.00,1979.50
2055-03-16 16:07,-1000.00,0.00,1978.75
2055-03-16 16:27,-1000.00,0.00,1980.50
2055-03-16 16:48,-1000.00,0.00,1980.50
2055-03-16 17:08,-1000.00,0.00,1978.50
2055-03-16 17:29,-1000.00,0.00,1980.50
2055-03-16 17:49,-1000.00,0.00,1979.25
2055-03-16 18:10,-1000.00,0.00,1978.75
2055-03-16 18:30,-1000.00,0.00,1978.75
2055-03-16 18:51,-1000.00,0.00,1978.75
2055-03-16 19:11,-1000.00,0.00,1977.00
2055-03-16 19:32,-1000.00,0.00,1974.50
2055-03-16 19:52,-1000.00,0.00,1976.50
2055-03-16 20:12,-1000.00,0.00,1981.75
2055-03-16 20:33,-1000.00,0.00,1984.75
2055-03-16 20:53,-1000.00,0.00,1990.00
2055-03-16 21:14,-1000.00,0.00,1994.25
2055-03-16 21:34,-1000.00,0.00,1999.75
2055-03-16 21:55,-1000.00,0.00,2002.75
2055-03-16 22:15,-1000.00,0.00,2014.25
2055-03-16 22:36,-1000.00,0.00,2021.25
2055-03-16 22:56,-1000.00,0.00,2070.25
2055-03-16 23:17,-1000.00,0.00,2099.00
2055-03-16 23:37,-1000.00,0.00,2091.00
2055-03-16 23:58,-1000.00,0.00,2081.75
