Date,Temp,EC,Turbidity
2055-03-05 00:01,16.19,0.00,2152.50
2055-03-05 00:21,16.25,0.00,2152.75
2055-03-05 00:42,16.25,0.00,2160.75
2055-03-05 01:02,16.44,0.00,2161.75
2055-03-05 01:23,16.56,0.00,2152.75
2055-03-05 01:44,16.62,0.00,2151.00
2055-03-05 02:04,16.81,0.00,2151.75
2055-03-05 02:25,16.94,0.00,2151.25
2055-03-05 02:45,17.12,0.00,2155.00
2055-03-05 03:06,17.38,0.00,2149.25
2055-03-05 03:26,17.38,0.00,2149.75
2055-03-05 03:47,17.56,0.00,2148.00
2055-03-05 04:07,17.56,0.00,2148.25
2055-03-05 04:28,17.75,0.00,2145.75
2055-03-05 04:48,17.81,0.00,2146.75
2055-03-05 05:09,17.88,0.00,2145.00
2055-03-05 05:29,17.81,0.00,2138.25
2055-03-05 05:50,17.75,0.00,2132.25
2055-03-05 06:10,17.75,0.00,2127.25
2055-03-05 06:31,17.69,0.00,2114.25
2055-03-05 06:51,17.56,0.00,2115.75
2055-03-05 07:12,17.44,0.00,2101.75
2055-03-05 07:32,17.38,0.00,2105.75
2055-03-05 07:53,17.19,0.00,2102.50
2055-03-05 08:13,17.00,0.00,2097.75
2055-03-05 08:34,16.81,0.00,2095.00
2055-03-05 08:54,16.75,0.00,2091.00
2055-03-05 09:15,16.81,0.00,2087.50
2055-03-05 09:35,16.62,0.00,2086.75
2055-03-05 09:56,16.69,0.00,2086.75
2055-03-05 10:16,16.50,0.00,2082.00
2055-03-05 10:37,16.56,0.00,2080.50
2055-03-05 10:57,16.50,0.00,2078.25
2055-03-05 11:18,16.44,0.00,2073.25
2055-03-05 11:38,16.19,0.00,2068.50
2055-03-05 11:59,16.25,0.00,2065.75
2055-03-05 12:19,16.06,0.00,2062.75
2055-03-05 12:40,16.00,0.00,2060.00
2055-03-05 13:00,16.06,0.00,2053.25
2055-03-05 13:20,15.94,0.00,2047.50
2055-03-05 13:41,15.88,0.00,2043.00
2055-03-05 14:01,15.81,0.00,2038.75
2055-03-05 14:22,15.75,0.00,2035.25
2055-03-05 14:42,15.56,0.00,2034.00
2055-03-05 15:03,15.62,0.00,2031.25
2055-03-05 15:23,15.38,0.00,2030.00
2055-03-05 15:44,15.38,0.00,2027.25
2055-03-05 16:04,15.25,0.00,2026.00
2055-03-05 16:25,15.25,0.00,2025.00
2055-03-05 16:45,15.19,0.00,2025.75
2055-03-05 17:05,14.88,0.00,2022.00
2055-03-05 17:26,15.06,0.00,2020.50
2055-03-05 17:46,14.88,0.00,2021.25
2055-03-05 18:07,14.81,0.00,2017.25
2055-03-05 18:27,14.69,0.00,2013.75
2055-03-05 18:48,14.62,0.00,2014.50
2055-03-05 19:08,14.56,0.00,2014.25
2055-03-05 19:28,14.56,0.00,2018.00
2055-03-05 19:49,14.56,0.00,2024.00
2055-03-05 20:09,14.44,0.00,2028.75
2055-03-05 20:30,14.38,0.00,2033.75
2055-03-05 20:50,14.25,0.00,2042.75
2055-03-05 21:11,14.38,0.00,2050.75
2055-03-05 21:31,14.31,0.00,2059.75
2055-03-05 21:52,14.44,0.00,2069.50
2055-03-05 22:12,14.31,0.00,2077.75
2055-03-05 22:33,14.38,0.00,2083.75
2055-03-05 22:53,14.38,0.00,2090.25
2055-03-05 23:14,14.38,0.00,2099.50
2055-03-05 23:34,14.44,0.00,2112.50
2055-03-05 23:55,14.56,0.00,2120.50
