Date,Temp,EC,Turbidity
2055-03-04 00:06,16.44,0.00,2114.00
2055-03-04 00:26,16.50,0.00,2132.00
2055-03-04 00:47,16.62,0.00,2140.25
2055-03-04 01:07,16.94,0.00,2133.00
2055-03-04 01:28,17.06,0.00,2122.50
2055-03-04 01:48,17.19,0.00,2098.75
2055-03-04 02:09,17.38,0.00,2128.00
2055-03-04 02:29,17.56,0.00,2126.75
2055-03-04 02:50,17.75,0.00,2131.75
2055-03-04 03:10,18.06,0.00,2127.50
2055-03-04 03:31,18.19,0.00,2118.50
2055-03-04 03:52,18.38,0.00,2101.75
2055-03-04 04:12,18.44,0.00,2073.25
2055-03-04 04:33,18.44,0.00,2083.50
2055-03-04 04:53,18.75,0.00,2073.50
2055-03-04 05:14,18.88,0.00,2069.25
2055-03-04 05:34,18.88,0.00,2067.50
2055-03-04 05:55,18.88,0.00,2066.75
2055-03-04 06:15,18.81,0.00,2068.25
2055-03-04 06:36,18.75,0.00,2077.25
2055-03-04 06:56,18.69,0.00,2087.50
2055-03-04 07:17,18.69,0.00,2091.00
2055-03-04 07:37,18.56,0.00,2091.50
2055-03-04 07:58,18.50,0.00,2095.75
2055-03-04 08:18,18.44,0.00,2091.25
2055-03-04 08:39,18.38,0.00,2081.50
2055-03-04 08:59,18.25,0.00,2047.00
2055-03-04 09:20,18.19,0.00,2018.00
2055-03-04 09:40,18.25,0.00,1993.75
2055-03-04 10:01,18.12,0.00,1996.00
2055-03-04 10:21,18.12,0.00,1979.50
2055-03-04 10:42,18.06,0.00,1980.75
2055-03-04 11:02,17.94,0.00,1973.75
2055-03-04 11:23,17.75,0.00,1989.50
2055-03-04 11:43,17.69,0.00,1991.50
2055-03-04 12:04,17.75,0.00,1969.25
2055-03-04 12:24,17.56,0.00,1992.50
2055-03-04 12:45,17.44,0.00,1994.25
2055-03-04 13:05,17.31,0.00,1978.75
2055-03-04 13:26,17.25,0.00,2001.25
2055-03-04 13:46,17.19,0.00,2004.50
2055-03-04 14:07,17.25,0.00,2011.75
2055-03-04 14:27,17.12,0.00,2029.75
2055-03-04 14:48,17.00,0.00,2021.75
2055-03-04 15:08,17.06,0.00,2039.25
2055-03-04 15:29,16.94,0.00,2046.75
2055-03-04 15:49,16.75,0.00,2053.75
2055-03-04 16:10,16.81,0.00,2070.50
2055-03-04 16:30,16.62,0.00,2065.75
2055-03-04 16:51,16.75,0.00,2064.00
2055-03-04 17:11,16.69,0.00,2068.50
2055-03-04 17:32,16.50,0.00,2070.50
2055-03-04 17:52,16.56,0.00,2087.75
2055-03-04 18:12,16.50,0.00,2084.75
2055-03-04 18:33,16.38,0.00,2083.00
2055-03-04 18:53,16.38,0.00,2075.25
2055-03-04 19:14,16.31,0.00,2077.25
2055-03-04 19:34,16.31,0.00,2065.25
2055-03-04 19:55,16.19,0.00,2080.25
2055-03-04 20:15,16.12,0.00,2061.25
2055-03-04 20:36,16.12,0.00,2067.25
2055-03-04 20:56,16.06,0.00,2070.00
2055-03-04 21:17,16.00,0.00,2073.50
2055-03-04 21:37,15.81,0.00,2096.75
2055-03-04 21:58,15.94,0.00,2105.00
2055-03-04 22:18,15.94,0.00,2112.00
2055-03-04 22:39,15.88,0.00,2144.50
2055-03-04 22:59,15.94,0.00,2148.25
2055-03-04 23:20,15.88,0.00,2154.00
2055-03-04 23:40,15.94,0.00,2164.75
