Date,Temp,EC,Turbidity
2055-02-28 00:10,14.62,0.00,2008.75
2055-02-28 00:31,14.62,0.00,2010.25
2055-02-28 00:51,14.75,0.00,2013.00
2055-02-28 01:12,14.75,0.00,2014.50
2055-02-28 01:32,14.81,0.00,2020.00
2055-02-28 01:53,14.75,0.00,2025.75
2055-02-28 02:14,15.06,0.00,2029.25
2055-02-28 02:34,15.12,0.00,2030.25
2055-02-28 02:55,15.19,0.00,2030.25
2055-02-28 03:15,15.31,0.00,2024.00
2055-02-28 03:36,15.25,0.00,2023.75
2055-02-28 03:56,15.19,0.00,2021.25
2055-02-28 04:17,15.38,0.00,2020.25
2055-02-28 04:37,15.25,0.00,2018.00
2055-02-28 04:58,15.31,0.00,2018.25
2055-02-28 05:18,15.19,0.00,2017.50
2055-02-28 05:39,15.31,0.00,2016.00
2055-02-28 05:59,15.19,0.00,2014.00
2055-02-28 06:20,15.31,0.00,2007.25
2055-02-28 06:40,15.25,0.00,2004.75
2055-02-28 07:00,15.12,0.00,2006.50
2055-02-28 07:21,15.06,0.00,2007.50
2055-02-28 07:41,15.25,0.00,2010.00
2055-02-28 08:02,15.06,0.00,2022.75
2055-02-28 08:22,15.00,0.00,2026.50
2055-02-28 08:43,15.00,0.00,2024.00
2055-02-28 09:03,14.75,0.00,2027.50
2055-02-28 09:24,14.81,0.00,2032.75
2055-02-28 09:44,14.75,0.00,2031.00
2055-02-28 10:05,14.62,0.00,2029.75
2055-02-28 10:25,14.69,0.00,2029.75
2055-02-28 10:46,14.56,0.00,2028.25
2055-02-28 11:06,14.50,0.00,2029.25
2055-02-28 11:27,14.50,0.00,2029.75
2055-02-28 11:47,14.31,0.00,2028.75
2055-02-28 12:07,14.38,0.00,2029.00
2055-02-28 12:28,14.38,0.00,2026.75
2055-02-28 12:48,14.31,0.00,2025.25
2055-02-28 13:09,14.25,0.00,2024.50
2055-02-28 13:29,14.12,0.00,2023.50
2055-02-28 13:50,14.19,0.00,2022.75
2055-02-28 14:10,14.19,0.00,2024.75
2055-02-28 14:31,14.12,0.00,2026.50
2055-02-28 14:51,14.06,0.00,2028.50
2055-02-28 15:12,14.00,0.00,2031.75
2055-02-28 15:32,13.75,0.00,2032.50
2055-02-28 15:53,13.88,0.00,2032.50
2055-02-28 16:13,13.88,0.00,2032.75
2055-02-28 16:33,13.81,0.00,2033.00
2055-02-28 16:54,13.81,0.00,2032.75
2055-02-28 17:14,13.81,0.00,2032.00
2055-02-28 17:35,13.62,0.00,2031.00
2055-02-28 17:55,13.75,0.00,2029.25
2055-02-28 18:16,13.69,0.00,2028.25
2055-02-28 18:36,13.75,0.00,2027.50
2055-02-28 18:57,13.69,0.00,2027.50
2055-02-28 19:17,13.56,0.00,2030.25
2055-02-28 19:38,13.38,0.00,2028.00
2055-02-28 19:58,13.50,0.00,2028.75
2055-02-28 20:18,13.44,0.00,2030.25
2055-02-28 20:39,13.44,0.00,2032.75
2055-02-28 20:59,13.44,0.00,2035.75
2055-02-28 21:20,13.38,0.00,2039.75
2055-02-28 21:40,13.38,0.00,2043.50
2055-02-28 22:01,13.31,0.00,2045.50
2055-02-28 22:21,13.44,0.00,2050.50
2055-02-28 22:42,13.19,0.00,2051.75
2055-02-28 23:02,13.38,0.00,2056.00
2055-02-28 23:23,13.25,0.00,2058.00
2055-02-28 23:43,13.19,0.00,2058.75
