Date,Temp,EC,Turbidity
2055-03-02 00:17,14.19,0.00,2193.50
2055-03-02 00:38,14.38,0.00,2197.25
2055-03-02 00:58,14.50,0.00,2199.25
2055-03-02 01:19,14.62,0.00,2183.25
2055-03-02 01:39,14.88,0.00,2179.00
2055-03-02 02:00,15.12,0.00,2176.50
2055-03-02 02:20,15.38,0.00,2180.00
2055-03-02 02:41,15.75,0.00,2184.50
2055-03-02 03:01,16.19,0.00,2181.25
2055-03-02 03:22,16.38,0.00,2178.25
2055-03-02 03:42,16.38,0.00,2182.50
2055-03-02 04:03,16.31,0.00,2176.50
2055-03-02 04:23,16.56,0.00,2167.50
2055-03-02 04:44,16.81,0.00,2165.25
2055-03-02 05:05,16.69,0.00,2157.50
2055-03-02 05:25,16.94,0.00,2146.75
2055-03-02 05:46,16.94,0.00,2137.00
2055-03-02 06:06,16.75,0.00,2132.25
2055-03-02 06:27,16.81,0.00,2123.00
2055-03-02 06:47,16.81,0.00,2117.50
2055-03-02 07:08,16.81,0.00,2109.25
2055-03-02 07:28,16.69,0.00,2101.50
2055-03-02 07:49,16.69,0.00,2094.75
2055-03-02 08:09,16.44,0.00,2086.75
2055-03-02 08:30,16.50,0.00,2078.50
2055-03-02 08:50,16.44,0.00,2073.75
2055-03-02 09:11,16.38,0.00,2064.50
2055-03-02 09:31,16.25,0.00,2063.75
2055-03-02 09:51,16.31,0.00,2065.50
2055-03-02 10:12,16.12,0.00,2060.00
2055-03-02 10:32,16.19,0.00,2055.75
2055-03-02 10:53,16.12,0.00,2050.75
2055-03-02 11:13,16.06,0.00,2041.00
2055-03-02 11:34,15.94,0.00,2038.25
2055-03-02 11:54,15.88,0.00,2034.50
2055-03-02 12:15,15.81,0.00,2030.50
2055-03-02 12:35,15.56,0.00,2026.50
2055-03-02 12:56,15.56,0.00,2021.00
2055-03-02 13:16,15.50,0.00,2022.75
2055-03-02 13:37,15.38,0.00,2022.50
2055-03-02 13:57,15.25,0.00,2018.00
2055-03-02 14:17,15.12,0.00,2018.25
2055-03-02 14:38,15.06,0.00,2017.25
2055-03-02 14:58,14.94,0.00,2016.75
2055-03-02 15:19,14.81,0.00,2016.25
2055-03-02 15:39,14.81,0.00,2012.00
2055-03-02 16:00,14.81,0.00,2013.75
2055-03-02 16:20,14.69,0.00,2015.50
2055-03-02 16:41,14.62,0.00,2012.50
2055-03-02 17:01,14.50,0.00,2011.75
2055-03-02 17:21,14.50,0.00,2008.75
2055-03-02 17:42,14.50,0.00,2004.00
2055-03-02 18:02,14.38,0.00,2000.75
2055-03-02 18:23,14.19,0.00,2000.00
2055-03-02 18:43,14.12,0.00,2001.75
2055-03-02 19:04,14.19,0.00,1997.25
2055-03-02 19:24,14.12,0.00,1994.00
2055-03-02 19:45,14.06,0.00,1992.50
2055-03-02 20:05,13.81,0.00,1990.75
2055-03-02 20:25,13.94,0.00,1994.50
2055-03-02 20:46,13.88,0.00,1997.50
2055-03-02 21:06,13.94,0.00,2006.50
2055-03-02 21:27,13.88,0.00,2013.75
2055-03-02 21:47,13.81,0.00,2028.50
2055-03-02 22:08,13.81,0.00,2062.00
2055-03-02 22:28,13.81,0.00,2127.50
2055-03-02 22:49,14.00,0.00,2193.75
2055-03-02 23:09,14.00,0.00,2164.00
2055-03-02 23:30,14.31,0.00,2185.75
2055-03-02 23:50,14.38,0.00,2188.00
