Date,Temp,EC,Turbidity
2055-02-26 00:03,15.25,0.00,2043.75
2055-02-26 00:23,15.25,0.00,2043.00
2055-02-26 00:43,15.19,0.00,2045.00
2055-02-26 01:04,15.19,0.00,2042.50
2055-02-26 01:24,15.31,0.00,2043.25
2055-02-26 01:45,15.38,0.00,2043.50
2055-02-26 02:05,15.44,0.00,2044.00
2055-02-26 02:26,15.56,0.00,2041.25
2055-02-26 02:46,15.38,0.00,2040.00
2055-02-26 03:07,15.56,0.00,2043.75
2055-02-26 03:27,15.56,0.00,2043.25
2055-02-26 03:48,15.62,0.00,2052.00
2055-02-26 04:08,15.69,0.00,2054.00
2055-02-26 04:29,15.75,0.00,2053.50
2055-02-26 04:49,15.81,0.00,2050.25
2055-02-26 05:10,15.69,0.00,2051.50
2055-02-26 05:30,15.75,0.00,2051.75
2055-02-26 05:51,15.81,0.00,2049.00
2055-02-26 06:11,15.81,0.00,2047.25
2055-02-26 06:32,15.62,0.00,2046.25
2055-02-26 06:52,15.88,0.00,2044.00
2055-02-26 07:13,15.75,0.00,2041.25
2055-02-26 07:33,15.81,0.00,2040.25
2055-02-26 07:54,15.69,0.00,2037.50
2055-02-26 08:14,15.94,0.00,2037.50
2055-02-26 08:35,16.00,0.00,2038.50
2055-02-26 08:55,15.94,0.00,2037.75
2055-02-26 09:16,15.94,0.00,2037.75
2055-02-26 09:36,15.88,0.00,2039.50
2055-02-26 09:57,15.88,0.00,2038.75
2055-02-26 10:17,15.94,0.00,2038.00
2055-02-26 10:38,15.88,0.00,2039.75
2055-02-26 10:58,15.88,0.00,2038.00
2055-02-26 11:19,15.88,0.00,2038.75
2055-02-26 11:39,15.75,0.00,2038.25
2055-02-26 12:00,15.88,0.00,2036.50
2055-02-26 12:20,15.81,0.00,2035.50
2055-02-26 12:41,15.88,0.00,2036.50
2055-02-26 13:01,15.94,0.00,2036.50
2055-02-26 13:22,15.75,0.00,2036.50
2055-02-26 13:42,15.94,0.00,2038.50
2055-02-26 14:03,15.94,0.00,2039.00
2055-02-26 14:23,15.94,0.00,2039.25
2055-02-26 14:44,15.94,0.00,2038.25
2055-02-26 15:04,15.94,0.00,2037.00
2055-02-26 15:25,15.94,0.00,2039.00
2055-02-26 15:45,15.94,0.00,2037.50
2055-02-26 16:06,15.88,0.00,2037.00
2055-02-26 16:26,16.00,0.00,2039.00
2055-02-26 16:47,16.00,0.00,2039.50
2055-02-26 17:07,15.94,0.00,2038.00
2055-02-26 17:28,15.94,0.00,2037.25
2055-02-26 17:48,16.00,0.00,2035.00
2055-02-26 18:09,16.00,0.00,2036.25
2055-02-26 18:29,15.94,0.00,2034.50
2055-02-26 18:49,16.00,0.00,2034.25
2055-02-26 19:10,15.94,0.00,2038.75
2055-02-26 19:30,16.00,0.00,2040.50
2055-02-26 19:51,15.94,0.00,2043.50
2055-02-26 20:11,16.00,0.00,2043.00
2055-02-26 20:32,16.00,0.00,2044.25
2055-02-26 20:52,15.81,0.00,2044.00
2055-02-26 21:13,15.94,0.00,2048.00
2055-02-26 21:33,15.94,0.00,2051.50
2055-02-26 21:54,15.94,0.00,2054.00
2055-02-26 22:14,15.88,0.00,2054.25
2055-02-26 22:35,15.94,0.00,2054.00
2055-02-26 22:55,15.94,0.00,2054.00
2055-02-26 23:16,16.06,0.00,2057.25
2055-02-26 23:36,16.06,0.00,2058.75
2055-02-26 23:57,16.06,0.00,2057.25
