Date,Temp,EC,Turbidity
2055-03-11 00:05,14.94,0.00,2115.25
2055-03-11 00:25,15.31,0.00,2154.00
2055-03-11 00:46,15.50,0.00,2169.75
2055-03-11 01:06,15.56,0.00,2125.50
2055-03-11 01:27,16.00,0.00,2102.00
2055-03-11 01:48,16.31,0.00,2101.00
2055-03-11 02:08,16.50,0.00,2103.50
2055-03-11 02:29,17.00,0.00,2102.25
2055-03-11 02:49,17.25,0.00,2104.00
2055-03-11 03:10,17.44,0.00,2093.50
2055-03-11 03:30,17.69,0.00,2104.00
2055-03-11 03:51,17.81,0.00,2104.75
2055-03-11 04:11,18.12,0.00,2106.50
2055-03-11 04:32,18.25,0.00,2099.25
2055-03-11 04:53,18.38,0.00,2096.50
2055-03-11 05:13,18.44,0.00,2090.75
2055-03-11 05:34,18.44,0.00,2091.00
2055-03-11 05:54,18.25,0.00,2086.25
2055-03-11 06:15,18.44,0.00,2083.00
2055-03-11 06:35,18.38,0.00,2081.25
2055-03-11 06:56,18.19,0.00,2072.75
2055-03-11 07:16,18.31,0.00,2067.50
2055-03-11 07:37,18.25,0.00,2064.25
2055-03-11 07:57,18.19,0.00,2059.25
2055-03-11 08:18,17.94,0.00,2055.75
2055-03-11 08:38,17.94,0.00,2053.25
2055-03-11 08:59,17.81,0.00,2043.00
2055-03-11 09:19,17.75,0.00,2054.00
2055-03-11 09:40,17.69,0.00,2052.50
2055-03-11 10:00,17.62,0.00,2048.75
2055-03-11 10:21,-1000.00,0.00,2040.50
2055-03-11 10:41,-1000.00,0.00,2032.00
2055-03-11 11:02,-1000.00,0.00,2033.00
2055-03-11 11:22,-1000.00,0.00,2033.75
2055-03-11 11:43,-1000.00,0.00,2026.25
2055-03-11 12:03,-1000.00,0.00,2024.00
2055-03-11 12:24,-1000.00,0.00,2017.25
2055-03-11 12:44,-1000.00,0.00,2016.25
2055-03-11 13:04,-1000.00,0.00,2014.50
2055-03-11 13:25,-1000.00,0.00,2015.50
2055-03-11 13:45,-1000.00,0.00,2012.00
2055-03-11 14:06,-1000.00,0.00,2013.50
2055-03-11 14:26,-1000.00,0.00,2009.00
2055-03-11 14:47,-1000.00,0.00,2005.00
2055-03-11 15:07,-1000.00,0.00,2006.50
2055-03-11 15:28,-1000.00,0.00,2010.75
2055-03-11 15:48,-1000.00,0.00,2012.00
2055-03-11 16:09,-1000.00,0.00,2013.50
2055-03-11 16:29,-1000.00,0.00,2014.25
2055-03-11 16:50,-1000.00,0.00,2011.50
2055-03-11 17:10,-1000.00,0.00,2010.75
2055-03-11 17:31,-1000.00,0.00,2011.00
2055-03-11 17:51,-1000.00,0.00,2020.00
2055-03-11 18:11,-1000.00,0.00,2019.25
2055-03-11 18:32,-1000.00,0.00,2022.75
2055-03-11 18:52,-1000.00,0.00,2023.50
2055-03-11 19:13,-1000.00,0.00,2026.75
2055-03-11 19:33,-1000.00,0.00,2023.75
2055-03-11 19:54,-1000.00,0.00,2026.00
2055-03-11 20:14,-1000.00,0.00,2025.75
2055-03-11 20:35,-1000.00,0.00,2029.00
2055-03-11 20:55,-1000.00,0.00,2025.50
2055-03-11 21:16,-1000.00,0.00,2030.50
2055-03-11 21:36,-1000.00,0.00,2046.50
2055-03-11 21:57,-1000.00,0.00,2044.75
2055-03-11 22:17,-1000.00,0.00,2055.00
2055-03-11 22:38,-1000.00,0.00,2063.00
2055-03-11 22:58,-1000.00,0.00,2077.00
2055-03-11 23:19,-1000.00,0.00,2091.25
2055-03-11 23:39,-1000.00,0.00,2099.00
