Date,Temp,EC,Turbidity
2055-02-22 00:06,16.62,0.00,2377.00
2055-02-22 00:26,16.69,0.00,2374.00
2055-02-22 00:47,17.12,0.00,2375.25
2055-02-22 01:08,17.19,0.00,2369.00
2055-02-22 01:28,17.56,0.00,2367.50
2055-02-22 01:49,17.50,0.00,2371.25
2055-02-22 02:09,17.88,0.00,2368.75
2055-02-22 02:30,18.31,0.00,2361.25
2055-02-22 02:50,18.44,0.00,2348.75
2055-02-22 03:11,18.25,0.00,2332.25
2055-02-22 03:31,18.44,0.00,2320.00
2055-02-22 03:52,18.25,0.00,2311.25
2055-02-22 04:12,18.25,0.00,2305.50
2055-02-22 04:33,18.19,0.00,2299.50
2055-02-22 04:53,18.19,0.00,2296.75
2055-02-22 05:14,18.00,0.00,2296.25
2055-02-22 05:34,18.12,0.00,2296.75
2055-02-22 05:55,18.00,0.00,2293.25
2055-02-22 06:15,18.06,0.00,2287.75
2055-02-22 06:36,18.00,0.00,2285.25
2055-02-22 06:56,17.81,0.00,2276.75
2055-02-22 07:17,17.88,0.00,2272.50
2055-02-22 07:37,17.81,0.00,2268.00
2055-02-22 07:58,17.69,0.00,2265.25
2055-02-22 08:18,17.69,0.00,2261.25
2055-02-22 08:39,17.62,0.00,2259.00
2055-02-22 08:59,17.56,0.00,2257.25
2055-02-22 09:20,17.44,0.00,2255.25
2055-02-22 09:40,17.38,0.00,2250.50
2055-02-22 10:01,17.31,0.00,2249.75
2055-02-22 10:21,17.31,0.00,2246.75
2055-02-22 10:42,17.25,0.00,2244.25
2055-02-22 11:02,17.12,0.00,2245.25
2055-02-22 11:23,17.06,0.00,2242.50
2055-02-22 11:43,17.00,0.00,2248.00
2055-02-22 12:04,16.81,0.00,2247.75
2055-02-22 12:24,16.81,0.00,2250.75
2055-02-22 12:45,16.88,0.00,2247.00
2055-02-22 13:05,16.69,0.00,2245.50
2055-02-22 13:26,16.75,0.00,2243.25
2055-02-22 13:46,16.69,0.00,2243.50
2055-02-22 14:07,16.62,0.00,2243.00
2055-02-22 14:27,16.62,0.00,2240.50
2055-02-22 14:48,16.56,0.00,2236.50
2055-02-22 15:08,16.62,0.00,2236.25
2055-02-22 15:29,16.56,0.00,2232.00
2055-02-22 15:49,16.50,0.00,2228.75
2055-02-22 16:10,16.38,0.00,2223.75
2055-02-22 16:30,16.25,0.00,2223.75
2055-02-22 16:51,16.12,0.00,2220.25
2055-02-22 17:11,16.25,0.00,2218.00
2055-02-22 17:32,16.25,0.00,2209.50
2055-02-22 17:52,16.12,0.00,2210.00
2055-02-22 18:12,16.19,0.00,2206.25
2055-02-22 18:33,16.06,0.00,2201.50
2055-02-22 18:53,16.00,0.00,2199.75
2055-02-22 19:14,15.81,0.00,2196.00
2055-02-22 19:34,15.88,0.00,2194.00
2055-02-22 19:55,15.75,0.00,2192.50
2055-02-22 20:15,15.75,0.00,2191.75
2055-02-22 20:36,15.69,0.00,2194.75
2055-02-22 20:56,15.56,0.00,2193.50
2055-02-22 21:17,15.56,0.00,2193.75
2055-02-22 21:37,15.38,0.00,2205.25
2055-02-22 21:58,15.44,0.00,2205.50
2055-02-22 22:18,15.44,0.00,2217.25
2055-02-22 22:39,15.38,0.00,2232.00
2055-02-22 22:59,15.38,0.00,2282.50
2055-02-22 23:20,15.62,0.00,2247.50
2055-02-22 23:40,15.56,0.00,2265.75
